Région,Province,Année,Surface (1000 Ha),Production (1000 Qx),Rendement (Qx/Ha),Latitude,Longitude,Pluie_Saisonniere_mm,NDVI_01,NDVI_03,NDVI_05,NDVI_Moyen,Point_ID
Casablanca-Settat,Settat,2016,282.6,1201.1,4.25,33.04548252,-7.608928952,292.35,0.1618,0.5216,0.2,0.294466667,Settat_2016_Pt7
Casablanca-Settat,Settat,2016,282.6,1201.1,4.25,32.95321528,-7.662346789,292.35,0.045,0.5178,0.2,0.254266667,Settat_2016_Pt8
Casablanca-Settat,Settat,2016,282.6,1201.1,4.25,33.04485855,-7.643322271,292.35,0.1308,0.4146,0.2,0.248466667,Settat_2016_Pt9
Casablanca-Settat,Sidi Bennour,2021,174.7,4511,25.82,32.59638878,-8.455496201,826.41,0.6624,0.6171,0.1478,0.475766667,Sidi Bennour_2021_Pt0
Casablanca-Settat,Sidi Bennour,2021,174.7,4511,25.82,32.68785433,-8.370728498,711.48,0.9439,0.7268,0.2022,0.6243,Sidi Bennour_2021_Pt1
Casablanca-Settat,Sidi Bennour,2021,174.7,4511,25.82,32.6533456,-8.380661183,711.48,0.8051,0.7931,0.1848,0.594333333,Sidi Bennour_2021_Pt2
Casablanca-Settat,Sidi Bennour,2021,174.7,4511,25.82,32.60657771,-8.460738229,826.41,0.4815,0.341,0.1643,0.328933333,Sidi Bennour_2021_Pt3
Casablanca-Settat,Sidi Bennour,2021,174.7,4511,25.82,32.69789153,-8.376697018,711.48,0.8565,0.8074,0.6538,0.772566667,Sidi Bennour_2021_Pt4
Casablanca-Settat,Sidi Bennour,2021,174.7,4511,25.82,32.63756297,-8.451474469,826.41,0.8727,0.759,0.2874,0.6397,Sidi Bennour_2021_Pt5
Casablanca-Settat,Sidi Bennour,2021,174.7,4511,25.82,32.63466373,-8.447471763,826.41,0.57,0.6003,0.4049,0.525066667,Sidi Bennour_2021_Pt6
Casablanca-Settat,Sidi Bennour,2021,174.7,4511,25.82,32.59944906,-8.378180966,711.48,0.6206,0.4641,0.1331,0.405933333,Sidi Bennour_2021_Pt7
Casablanca-Settat,Sidi Bennour,2021,174.7,4511,25.82,32.61570056,-8.412821378,711.48,0.8553,0.4967,0.1897,0.5139,Sidi Bennour_2021_Pt8
Casablanca-Settat,Sidi Bennour,2021,174.7,4511,25.82,32.67506999,-8.470403631,826.41,0.8408,0.7565,0.4998,0.699033333,Sidi Bennour_2021_Pt9
Casablanca-Settat,Sidi Bennour,2020,249.8,1858.4,7.44,32.65158033,-8.391329527,236.94,0.6301,0.6029,0.1459,0.459633333,Sidi Bennour_2020_Pt0
Casablanca-Settat,Sidi Bennour,2020,249.8,1858.4,7.44,32.6307146,-8.435005498,236.94,0.6091,0.7024,0.72,0.677166667,Sidi Bennour_2020_Pt1
Casablanca-Settat,Sidi Bennour,2020,249.8,1858.4,7.44,32.59064397,-8.454359986,246.79,0.6698,0.7294,0.5483,0.649166667,Sidi Bennour_2020_Pt2
Casablanca-Settat,Sidi Bennour,2020,249.8,1858.4,7.44,32.62262287,-8.460949952,246.79,0.6066,0.3199,0.12,0.348833333,Sidi Bennour_2020_Pt3
Casablanca-Settat,Sidi Bennour,2020,249.8,1858.4,7.44,32.60280377,-8.3776531,236.94,0.74,0.4986,0.3618,0.533466667,Sidi Bennour_2020_Pt4
Casablanca-Settat,Sidi Bennour,2020,249.8,1858.4,7.44,32.65939244,-8.373604987,236.94,0.6258,0.8359,0.5267,0.6628,Sidi Bennour_2020_Pt5
Casablanca-Settat,Sidi Bennour,2020,249.8,1858.4,7.44,32.69627823,-8.384986003,236.94,0.7292,0.6268,0.4228,0.592933333,Sidi Bennour_2020_Pt6
Casablanca-Settat,Sidi Bennour,2020,249.8,1858.4,7.44,32.62828461,-8.376755681,236.94,0.7579,0.7271,0.4705,0.651833333,Sidi Bennour_2020_Pt7
Casablanca-Settat,Sidi Bennour,2020,249.8,1858.4,7.44,32.60637397,-8.472040727,246.79,0.5561,0.6585,0.279,0.497866667,Sidi Bennour_2020_Pt8
Casablanca-Settat,Sidi Bennour,2020,249.8,1858.4,7.44,32.69674616,-8.399592225,236.94,0.7775,0.8051,0.7333,0.771966667,Sidi Bennour_2020_Pt9
Casablanca-Settat,Sidi Bennour,2019,170.6,2409.4,14.12,32.61691808,-8.383584586,353.12,0.4744,0.7427,0.4484,0.555166667,Sidi Bennour_2019_Pt0
Casablanca-Settat,Sidi Bennour,2019,170.6,2409.4,14.12,32.60625179,-8.380550973,353.12,0.5175,0.4484,0.4302,0.465366667,Sidi Bennour_2019_Pt1
Casablanca-Settat,Sidi Bennour,2019,170.6,2409.4,14.12,32.69268064,-8.398007511,353.12,0.8225,0.5962,0.3181,0.578933333,Sidi Bennour_2019_Pt2
Casablanca-Settat,Sidi Bennour,2019,170.6,2409.4,14.12,32.69836863,-8.425286451,353.12,0.5518,0.8726,0.6041,0.676166667,Sidi Bennour_2019_Pt3
Casablanca-Settat,Sidi Bennour,2019,170.6,2409.4,14.12,32.63282469,-8.442530045,341.25,0.4809,0.5162,0.4347,0.477266667,Sidi Bennour_2019_Pt4
Casablanca-Settat,Sidi Bennour,2019,170.6,2409.4,14.12,32.67472897,-8.39498916,353.12,0.6256,0.6412,0.2446,0.5038,Sidi Bennour_2019_Pt5
Casablanca-Settat,Sidi Bennour,2019,170.6,2409.4,14.12,32.68021823,-8.466089503,341.25,0.9009,0.8898,0.4485,0.7464,Sidi Bennour_2019_Pt6
Casablanca-Settat,Sidi Bennour,2019,170.6,2409.4,14.12,32.66915409,-8.370143058,353.12,0.7054,0.655,0.4019,0.587433333,Sidi Bennour_2019_Pt7
Casablanca-Settat,Sidi Bennour,2019,170.6,2409.4,14.12,32.70870074,-8.486764181,341.25,0.5284,0.4094,0.3914,0.443066667,Sidi Bennour_2019_Pt8
Casablanca-Settat,Sidi Bennour,2019,170.6,2409.4,14.12,32.64415438,-8.449217782,341.25,0.7489,0.556,0.5506,0.6185,Sidi Bennour_2019_Pt9
Casablanca-Settat,Sidi Bennour,2018,244,7858.2,32.21,32.64834578,-8.449959347,419.69,0.4853,0.4,0.1353,0.3402,Sidi Bennour_2018_Pt0
Casablanca-Settat,Sidi Bennour,2018,244,7858.2,32.21,32.61528338,-8.399486444,436.84,0.8499,0.8245,0.4615,0.711966667,Sidi Bennour_2018_Pt1
Casablanca-Settat,Sidi Bennour,2018,244,7858.2,32.21,32.70408548,-8.398524426,436.84,0.5402,0.5625,0.344,0.482233333,Sidi Bennour_2018_Pt2
Casablanca-Settat,Sidi Bennour,2018,244,7858.2,32.21,32.70808043,-8.489227078,419.69,0.7524,0.7723,0.5115,0.678733333,Sidi Bennour_2018_Pt3
Casablanca-Settat,Sidi Bennour,2018,244,7858.2,32.21,32.64309987,-8.451962914,419.69,0.7468,0.8033,0.7342,0.761433333,Sidi Bennour_2018_Pt4
Casablanca-Settat,Sidi Bennour,2018,244,7858.2,32.21,32.68896307,-8.432986456,436.84,0.8834,0.7564,0.468,0.7026,Sidi Bennour_2018_Pt5
Casablanca-Settat,Sidi Bennour,2018,244,7858.2,32.21,32.68267576,-8.479012286,419.69,0.8001,0.8361,0.4031,0.679766667,Sidi Bennour_2018_Pt6
Casablanca-Settat,Sidi Bennour,2018,244,7858.2,32.21,32.64586844,-8.462855812,419.69,0.7257,0.737,0.3292,0.5973,Sidi Bennour_2018_Pt7
Casablanca-Settat,Sidi Bennour,2018,244,7858.2,32.21,32.67848757,-8.440569278,419.69,0.5045,0.5957,0.2431,0.447766667,Sidi Bennour_2018_Pt8
Casablanca-Settat,Sidi Bennour,2018,244,7858.2,32.21,32.60036671,-8.436782319,436.84,0.8355,0.8578,0.5578,0.750366667,Sidi Bennour_2018_Pt9
Casablanca-Settat,Sidi Bennour,2017,190.9,5460,28.6,32.68905754,-8.39934412,326.77,0.8261,0.8705,0.3149,0.6705,Sidi Bennour_2017_Pt0
Casablanca-Settat,Sidi Bennour,2017,190.9,5460,28.6,32.59120182,-8.416629752,326.77,0.3122,0.3477,0.1156,0.2585,Sidi Bennour_2017_Pt1
Casablanca-Settat,Sidi Bennour,2017,190.9,5460,28.6,32.69729671,-8.429841884,326.77,0.8131,0.8401,0.7531,0.8021,Sidi Bennour_2017_Pt2
Casablanca-Settat,Sidi Bennour,2017,190.9,5460,28.6,32.60394841,-8.456325248,344.48,0.5006,0.6558,0.2735,0.476633333,Sidi Bennour_2017_Pt3
Casablanca-Settat,Sidi Bennour,2017,190.9,5460,28.6,32.59120475,-8.395335515,326.77,0.3774,0.5176,0.1021,0.332366667,Sidi Bennour_2017_Pt4
Casablanca-Settat,Sidi Bennour,2017,190.9,5460,28.6,32.65675324,-8.421193412,326.77,0.6659,0.4541,0.0565,0.392166667,Sidi Bennour_2017_Pt5
Casablanca-Settat,Sidi Bennour,2017,190.9,5460,28.6,32.70288404,-8.48081181,344.48,0.6761,0.6695,0.4764,0.607333333,Sidi Bennour_2017_Pt6
Casablanca-Settat,Sidi Bennour,2017,190.9,5460,28.6,32.60218132,-8.444053811,344.48,0.6712,0.7082,0.2688,0.5494,Sidi Bennour_2017_Pt7
Casablanca-Settat,Sidi Bennour,2017,190.9,5460,28.6,32.70427035,-8.415753459,326.77,0.5684,0.7329,0.553,0.6181,Sidi Bennour_2017_Pt8
Casablanca-Settat,Sidi Bennour,2017,190.9,5460,28.6,32.68412565,-8.471107594,344.48,0.4788,0.6122,0.2303,0.440433333,Sidi Bennour_2017_Pt9
Casablanca-Settat,Sidi Bennour,2016,0.7,5.1,7.29,32.66587975,-8.426064466,238.64,0.2891,0.378,0.2201,0.295733333,Sidi Bennour_2016_Pt0
Casablanca-Settat,Sidi Bennour,2016,0.7,5.1,7.29,32.63901516,-8.475731089,272.45,0.626,0.7022,0.2854,0.537866667,Sidi Bennour_2016_Pt1
Casablanca-Settat,Sidi Bennour,2016,0.7,5.1,7.29,32.60533801,-8.449743404,272.45,0.7689,0.654,0.5349,0.6526,Sidi Bennour_2016_Pt2
Casablanca-Settat,Sidi Bennour,2016,0.7,5.1,7.29,32.69175526,-8.398271648,238.64,0.6277,0.7353,0.4001,0.5877,Sidi Bennour_2016_Pt3
Casablanca-Settat,Sidi Bennour,2016,0.7,5.1,7.29,32.66998965,-8.442814326,272.45,0.4836,0.5643,0.5803,0.542733333,Sidi Bennour_2016_Pt4
Casablanca-Settat,Sidi Bennour,2016,0.7,5.1,7.29,32.69004444,-8.428627718,238.64,0.834,0.8521,0.4134,0.699833333,Sidi Bennour_2016_Pt5
Casablanca-Settat,Sidi Bennour,2016,0.7,5.1,7.29,32.61084504,-8.396095888,238.64,0.7914,0.8795,0.727,0.7993,Sidi Bennour_2016_Pt6
Casablanca-Settat,Sidi Bennour,2016,0.7,5.1,7.29,32.69035879,-8.430233953,238.64,0.7049,0.8058,0.6047,0.705133333,Sidi Bennour_2016_Pt7
Casablanca-Settat,Sidi Bennour,2016,0.7,5.1,7.29,32.63840066,-8.442796571,272.45,0.6228,0.624,0.2748,0.5072,Sidi Bennour_2016_Pt8
Casablanca-Settat,Sidi Bennour,2016,0.7,5.1,7.29,32.59734456,-8.469851474,272.45,0.7189,0.7393,0.6626,0.706933333,Sidi Bennour_2016_Pt9
Marrakech-Safi,Al Haouz,2022,28,64,2.29,31.39441801,-7.956209115,248.4,0.2879,0.3831,0.3152,0.328733333,Al Haouz_2022_Pt0
Marrakech-Safi,Al Haouz,2022,28,64,2.29,31.40046185,-7.99173727,248.4,0.3422,0.3606,0.3957,0.366166667,Al Haouz_2022_Pt1
Marrakech-Safi,Al Haouz,2022,28,64,2.29,31.38309916,-7.95564315,248.4,0.2789,0.3182,0.3107,0.3026,Al Haouz_2022_Pt2
Marrakech-Safi,Al Haouz,2022,28,64,2.29,31.39066427,-7.956624005,248.4,0.2257,0.4386,0.3596,0.3413,Al Haouz_2022_Pt3
Marrakech-Safi,Al Haouz,2022,28,64,2.29,31.2920695,-7.908003826,248.4,0.4061,0.3186,0.3414,0.355366667,Al Haouz_2022_Pt4
Marrakech-Safi,Al Haouz,2021,56.3,688.3,12.23,31.30048714,-7.990692189,279.26,0.2629,0.4596,0.334,0.352166667,Al Haouz_2021_Pt0
Marrakech-Safi,Al Haouz,2021,56.3,688.3,12.23,31.30322185,-8.005718646,279.26,0.313,0.6796,0.2792,0.423933333,Al Haouz_2021_Pt1
Marrakech-Safi,Al Haouz,2021,56.3,688.3,12.23,31.35361035,-7.926969467,279.26,0.2944,0.4796,0.2435,0.339166667,Al Haouz_2021_Pt2
Marrakech-Safi,Al Haouz,2021,56.3,688.3,12.23,31.39985339,-8.001732186,279.26,0.2176,0.4744,0.2995,0.3305,Al Haouz_2021_Pt3
Marrakech-Safi,Al Haouz,2021,56.3,688.3,12.23,31.358121,-7.95724186,279.26,0.4539,0.6668,0.5257,0.5488,Al Haouz_2021_Pt4
Marrakech-Safi,Al Haouz,2021,56.3,688.3,12.23,31.34500483,-7.928796956,279.26,0.3752,0.6574,0.2365,0.423033333,Al Haouz_2021_Pt5
Marrakech-Safi,Al Haouz,2021,56.3,688.3,12.23,31.34719706,-8.00424946,279.26,0.3024,0.5738,0.3117,0.395966667,Al Haouz_2021_Pt6
Marrakech-Safi,Al Haouz,2021,56.3,688.3,12.23,31.33584712,-7.90170709,279.26,0.4991,0.7195,0.235,0.484533333,Al Haouz_2021_Pt7
Marrakech-Safi,Al Haouz,2021,56.3,688.3,12.23,31.31463806,-7.990466434,279.26,0.2387,0.4145,0.198,0.283733333,Al Haouz_2021_Pt8
Marrakech-Safi,Al Haouz,2021,56.3,688.3,12.23,31.37727325,-7.983043831,279.26,0.4827,0.7379,0.394,0.5382,Al Haouz_2021_Pt9
Marrakech-Safi,Al Haouz,2020,61.9,128.2,2.07,31.32237946,-7.979112565,272.26,0.5366,0.4321,0.4038,0.4575,Al Haouz_2020_Pt0
Marrakech-Safi,Al Haouz,2020,61.9,128.2,2.07,31.29365571,-7.953925532,272.26,0.6832,0.5902,0.6229,0.6321,Al Haouz_2020_Pt1
Marrakech-Safi,Al Haouz,2020,61.9,128.2,2.07,31.3301894,-7.909550843,272.26,0.3649,0.3215,0.3843,0.3569,Al Haouz_2020_Pt2
Marrakech-Safi,Al Haouz,2020,61.9,128.2,2.07,31.39592748,-7.98255191,272.26,0.4531,0.4921,0.2282,0.391133333,Al Haouz_2020_Pt3
Marrakech-Safi,Al Haouz,2020,61.9,128.2,2.07,31.37105517,-7.939087954,272.26,0.5268,0.3944,0.4946,0.471933333,Al Haouz_2020_Pt4
Marrakech-Safi,Al Haouz,2020,61.9,128.2,2.07,31.30725309,-7.931204237,272.26,0.4283,0.3642,0.5033,0.431933333,Al Haouz_2020_Pt5
Marrakech-Safi,Al Haouz,2019,73.8,452.3,6.13,31.36893879,-7.976323579,291.66,0.3534,0.3175,0.2499,0.306933333,Al Haouz_2019_Pt0
Marrakech-Safi,Al Haouz,2019,73.8,452.3,6.13,31.32523979,-7.972147606,291.66,0.5893,0.4858,0.3549,0.476666667,Al Haouz_2019_Pt1
Marrakech-Safi,Al Haouz,2019,73.8,452.3,6.13,31.35992265,-7.990468382,291.66,0.2769,0.3264,0.2803,0.294533333,Al Haouz_2019_Pt2
Marrakech-Safi,Al Haouz,2019,73.8,452.3,6.13,31.39825014,-7.991640857,291.66,0.5037,0.5018,0.4346,0.480033333,Al Haouz_2019_Pt3
Marrakech-Safi,Al Haouz,2019,73.8,452.3,6.13,31.3228481,-8.008965228,291.66,0.2538,0.3448,0.2648,0.2878,Al Haouz_2019_Pt4
Marrakech-Safi,Al Haouz,2019,73.8,452.3,6.13,31.40501911,-7.98708604,291.66,0.5245,0.4365,0.2932,0.418066667,Al Haouz_2019_Pt5
Marrakech-Safi,Al Haouz,2019,73.8,452.3,6.13,31.37305774,-7.90796075,291.66,0.377,0.3008,0.1279,0.268566667,Al Haouz_2019_Pt6
Marrakech-Safi,Al Haouz,2019,73.8,452.3,6.13,31.38362985,-8.005063185,291.66,0.3094,0.3174,0.3384,0.321733333,Al Haouz_2019_Pt7
Marrakech-Safi,Al Haouz,2019,73.8,452.3,6.13,31.33550165,-7.893646091,291.66,0.441,0.5274,0.2579,0.408766667,Al Haouz_2019_Pt8
Marrakech-Safi,Al Haouz,2019,73.8,452.3,6.13,31.37235936,-7.956159721,291.66,0.2665,0.4191,0.2925,0.326033333,Al Haouz_2019_Pt9
Marrakech-Safi,Al Haouz,2018,62.4,1149.9,18.43,31.34065517,-7.953514328,281.02,0.4895,0.7972,0.8636,0.716766667,Al Haouz_2018_Pt0
Marrakech-Safi,Al Haouz,2018,62.4,1149.9,18.43,31.40541249,-7.957701537,281.02,0.3068,0.3653,0.2485,0.306866667,Al Haouz_2018_Pt1
Marrakech-Safi,Al Haouz,2018,62.4,1149.9,18.43,31.33254612,-7.929581189,281.02,0.2578,0.7116,0.3932,0.4542,Al Haouz_2018_Pt2
Marrakech-Safi,Al Haouz,2018,62.4,1149.9,18.43,31.40058344,-7.909415613,281.02,0.3661,0.624,1,0.663366667,Al Haouz_2018_Pt3
Marrakech-Safi,Al Haouz,2018,62.4,1149.9,18.43,31.38496728,-7.969995718,281.02,0.2452,0.7116,-0.3313,0.2085,Al Haouz_2018_Pt4
Marrakech-Safi,Al Haouz,2018,62.4,1149.9,18.43,31.37795243,-7.920436109,281.02,0.5551,0.7422,0.8733,0.723533333,Al Haouz_2018_Pt5
Marrakech-Safi,Al Haouz,2018,62.4,1149.9,18.43,31.32384271,-7.946760802,281.02,0.4187,0.5653,0.3547,0.446233333,Al Haouz_2018_Pt6
Marrakech-Safi,Al Haouz,2018,62.4,1149.9,18.43,31.32757271,-7.898464229,281.02,0.2005,0.4013,0.4666,0.356133333,Al Haouz_2018_Pt7
Marrakech-Safi,Al Haouz,2018,62.4,1149.9,18.43,31.37727215,-7.923252603,281.02,0.6613,0.7621,-0.2879,0.3785,Al Haouz_2018_Pt8
Marrakech-Safi,Al Haouz,2018,62.4,1149.9,18.43,31.31020814,-7.906601918,281.02,0.354,0.3046,0.0204,0.226333333,Al Haouz_2018_Pt9
Marrakech-Safi,Chichaoua,2022,1.2,1.9,1.58,31.54004953,-8.791209269,161.65,0.274,0.7008,0.2928,0.422533333,Chichaoua_2022_Pt0
Marrakech-Safi,Chichaoua,2021,66.6,389.4,5.85,31.49056699,-8.767750491,337.63,0.4962,0.4465,0.2631,0.401933333,Chichaoua_2021_Pt0
Marrakech-Safi,Chichaoua,2020,43.1,9.4,0.22,31.5432753,-8.756235446,188.75,0.3136,0.343,0.3194,0.325333333,Chichaoua_2020_Pt0
Marrakech-Safi,Chichaoua,2019,28.7,125.5,4.37,31.47984955,-8.800865224,266.97,0.1108,0.3286,0.2392,0.2262,Chichaoua_2019_Pt0
Marrakech-Safi,Chichaoua,2019,28.7,125.5,4.37,31.49451943,-8.762959855,266.97,0.0535,0.3401,0.3192,0.2376,Chichaoua_2019_Pt1
Marrakech-Safi,Chichaoua,2019,28.7,125.5,4.37,31.53824781,-8.763698801,266.97,-0.0119,0.4162,0.4063,0.2702,Chichaoua_2019_Pt2
Marrakech-Safi,Chichaoua,2018,64.9,516.6,7.96,31.58133703,-8.740939437,297.11,0.1973,0.3711,0.0653,0.211233333,Chichaoua_2018_Pt0
Marrakech-Safi,Chichaoua,2018,64.9,516.6,7.96,31.57472753,-8.713426003,297.11,0.2184,0.3365,0.2055,0.253466667,Chichaoua_2018_Pt1
Marrakech-Safi,Chichaoua,2018,64.9,516.6,7.96,31.5435345,-8.759154927,297.11,0.3148,0.402,0.109,0.275266667,Chichaoua_2018_Pt2
Marrakech-Safi,Chichaoua,2018,64.9,516.6,7.96,31.52804601,-8.808063511,297.11,0.3845,0.3201,0.2907,0.331766667,Chichaoua_2018_Pt3
Marrakech-Safi,Chichaoua,2018,64.9,516.6,7.96,31.56084839,-8.704104746,297.11,0.2048,0.3408,0.1421,0.229233333,Chichaoua_2018_Pt4
Marrakech-Safi,Chichaoua,2018,64.9,516.6,7.96,31.54156842,-8.71570697,297.11,0.1673,0.4088,0.1197,0.231933333,Chichaoua_2018_Pt5
Marrakech-Safi,Chichaoua,2018,64.9,516.6,7.96,31.50361063,-8.791287701,297.11,0.3945,0.5086,0.3338,0.4123,Chichaoua_2018_Pt6
Marrakech-Safi,Chichaoua,2018,64.9,516.6,7.96,31.58356852,-8.778903356,297.11,0.1,0.3235,0.0778,0.1671,Chichaoua_2018_Pt7
Marrakech-Safi,Chichaoua,2018,64.9,516.6,7.96,31.58741593,-8.812303296,297.11,0.2737,0.3897,0.1444,0.269266667,Chichaoua_2018_Pt8
Marrakech-Safi,Chichaoua,2018,64.9,516.6,7.96,31.49423442,-8.814613637,297.11,0.135,0.4093,0.0975,0.213933333,Chichaoua_2018_Pt9
Marrakech-Safi,Chichaoua,2017,105.5,485.4,4.6,31.57378843,-8.718834245,315.86,0.4576,0.3852,0.145,0.329266667,Chichaoua_2017_Pt0
Marrakech-Safi,Chichaoua,2016,30.3,64.3,2.12,31.48506682,-8.761491843,239.1,0.4378,0.5306,0.2,0.389466667,Chichaoua_2016_Pt0
Marrakech-Safi,Chichaoua,2016,30.3,64.3,2.12,31.58225187,-8.701795426,239.1,0.2706,0.3085,0.2,0.2597,Chichaoua_2016_Pt1
Marrakech-Safi,Chichaoua,2016,30.3,64.3,2.12,31.47383977,-8.766703387,239.1,0.537,0.555,0.2,0.430666667,Chichaoua_2016_Pt2
Marrakech-Safi,Essaouira,2022,37.6,0,0,31.55874582,-9.702104905,123.84,0.4392,0.4204,0.3666,0.408733333,Essaouira_2022_Pt0
Marrakech-Safi,Essaouira,2022,37.6,0,0,31.45124669,-9.762705071,123.84,0.2914,0.3455,0.3298,0.322233333,Essaouira_2022_Pt1
Marrakech-Safi,Essaouira,2022,37.6,0,0,31.48808454,-9.758904937,123.84,0.4852,0.4938,0.4553,0.4781,Essaouira_2022_Pt2
Marrakech-Safi,Essaouira,2021,193.1,2758.9,14.29,31.45422462,-9.783786635,263.85,0.3771,0.3519,0.3168,0.3486,Essaouira_2021_Pt0
Marrakech-Safi,Essaouira,2021,193.1,2758.9,14.29,31.45159925,-9.724923646,263.85,0.3904,0.4179,0.2558,0.3547,Essaouira_2021_Pt1
Marrakech-Safi,Essaouira,2021,193.1,2758.9,14.29,31.54585901,-9.705624185,263.85,0.3307,0.3776,0.3128,0.340366667,Essaouira_2021_Pt2
Marrakech-Safi,Essaouira,2021,193.1,2758.9,14.29,31.50739893,-9.773239264,263.85,0.2484,0.3252,0.2181,0.2639,Essaouira_2021_Pt3
Marrakech-Safi,Essaouira,2021,193.1,2758.9,14.29,31.45171674,-9.777526593,263.85,0.2799,0.3588,0.1743,0.271,Essaouira_2021_Pt4
Marrakech-Safi,Essaouira,2021,193.1,2758.9,14.29,31.51737107,-9.715311774,263.85,0.3756,0.3472,0.3024,0.341733333,Essaouira_2021_Pt5
Marrakech-Safi,Essaouira,2021,193.1,2758.9,14.29,31.46786617,-9.772104116,263.85,0.4581,0.4757,0.5407,0.4915,Essaouira_2021_Pt6
Marrakech-Safi,Essaouira,2021,193.1,2758.9,14.29,31.44746441,-9.734992855,263.85,0.5718,0.5111,0.3332,0.472033333,Essaouira_2021_Pt7
Marrakech-Safi,Essaouira,2021,193.1,2758.9,14.29,31.51836879,-9.724936831,263.85,0.3105,0.3045,0.2722,0.295733333,Essaouira_2021_Pt8
Marrakech-Safi,Essaouira,2021,193.1,2758.9,14.29,31.51896549,-9.703676871,263.85,0.4752,0.4949,0.1643,0.378133333,Essaouira_2021_Pt9
Marrakech-Safi,Essaouira,2020,154.1,30.5,0.2,31.5454875,-9.714625331,129.05,0.4199,0.37,0.2999,0.363266667,Essaouira_2020_Pt0
Marrakech-Safi,Essaouira,2020,154.1,30.5,0.2,31.44377975,-9.771779365,129.05,0.3568,0.3077,0.2611,0.308533333,Essaouira_2020_Pt1
Marrakech-Safi,Essaouira,2020,154.1,30.5,0.2,31.46606212,-9.77026691,129.05,0.4687,0.3277,0.2949,0.363766667,Essaouira_2020_Pt2
Marrakech-Safi,Essaouira,2020,154.1,30.5,0.2,31.46209263,-9.753771271,129.05,0.5772,0.4426,0.3745,0.464766667,Essaouira_2020_Pt3
Marrakech-Safi,Essaouira,2019,138.4,476.1,3.44,31.46837729,-9.732160585,179.98,0.4024,0.4083,0.3993,0.403333333,Essaouira_2019_Pt0
Marrakech-Safi,Essaouira,2019,138.4,476.1,3.44,31.523695,-9.718596943,179.98,0.4012,0.3254,0.2576,0.328066667,Essaouira_2019_Pt1
Marrakech-Safi,Essaouira,2019,138.4,476.1,3.44,31.48119475,-9.767013104,179.98,0.4783,0.5108,0.4669,0.485333333,Essaouira_2019_Pt2
Marrakech-Safi,Essaouira,2018,178,2725.2,15.31,31.46881901,-9.770212416,212.38,0.5937,0.5894,0.421,0.5347,Essaouira_2018_Pt0
Marrakech-Safi,Essaouira,2018,178,2725.2,15.31,31.55800755,-9.700373973,212.38,0.5819,0.5226,0.4541,0.519533333,Essaouira_2018_Pt1
Marrakech-Safi,Essaouira,2018,178,2725.2,15.31,31.53841031,-9.706845954,212.38,0.5113,0.4825,0.4086,0.467466667,Essaouira_2018_Pt2
Marrakech-Safi,Essaouira,2018,178,2725.2,15.31,31.4764536,-9.763288289,212.38,0.2461,0.3299,0.1008,0.2256,Essaouira_2018_Pt3
Marrakech-Safi,Essaouira,2018,178,2725.2,15.31,31.53746592,-9.734588259,212.38,0.3723,0.488,0.2815,0.3806,Essaouira_2018_Pt4
Marrakech-Safi,Essaouira,2018,178,2725.2,15.31,31.52267626,-9.707481983,212.38,0.2554,0.3431,0.1958,0.264766667,Essaouira_2018_Pt5
Marrakech-Safi,Essaouira,2018,178,2725.2,15.31,31.44090916,-9.772799671,212.38,0.3572,0.4777,0.2653,0.366733333,Essaouira_2018_Pt6
Marrakech-Safi,Essaouira,2018,178,2725.2,15.31,31.53213215,-9.735918492,212.38,0.616,0.6515,0.6404,0.635966667,Essaouira_2018_Pt7
Marrakech-Safi,Essaouira,2017,203.9,2148.7,10.54,31.53518045,-9.72797238,263.34,0.8178,0.7641,0.6128,0.731566667,Essaouira_2017_Pt0
Marrakech-Safi,Essaouira,2017,203.9,2148.7,10.54,31.50151757,-9.747306829,263.34,0.3542,0.3593,0.2567,0.3234,Essaouira_2017_Pt1
Marrakech-Safi,Essaouira,2017,203.9,2148.7,10.54,31.45135007,-9.783757634,263.34,0.4643,0.4415,0.3473,0.4177,Essaouira_2017_Pt2
Marrakech-Safi,Essaouira,2017,203.9,2148.7,10.54,31.5029239,-9.70173038,263.34,0.3485,0.3614,0.1094,0.2731,Essaouira_2017_Pt3
Marrakech-Safi,Essaouira,2017,203.9,2148.7,10.54,31.47977977,-9.77382023,263.34,0.3272,0.3649,0.2037,0.2986,Essaouira_2017_Pt4
Marrakech-Safi,Essaouira,2017,203.9,2148.7,10.54,31.46125398,-9.738446515,263.34,0.3312,0.4495,0.2689,0.349866667,Essaouira_2017_Pt5
Marrakech-Safi,Essaouira,2017,203.9,2148.7,10.54,31.51160631,-9.708994488,263.34,0.284,0.3276,0.1859,0.265833333,Essaouira_2017_Pt6
Marrakech-Safi,Essaouira,2017,203.9,2148.7,10.54,31.48503562,-9.75272723,263.34,0.348,0.4078,0.2581,0.337966667,Essaouira_2017_Pt7
Marrakech-Safi,Essaouira,2017,203.9,2148.7,10.54,31.46559571,-9.734511062,263.34,0.4222,0.5782,0.5218,0.5074,Essaouira_2017_Pt8
Marrakech-Safi,Essaouira,2017,203.9,2148.7,10.54,31.48004222,-9.734562377,263.34,0.3086,0.3295,0.229,0.289033333,Essaouira_2017_Pt9
Marrakech-Safi,Essaouira,2016,99.2,986.1,9.94,31.45707342,-9.767740768,222.58,0.3304,0.3264,0.2999,0.3189,Essaouira_2016_Pt0
